ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia
KLBN3;4,05;1,0;4,92;10,05;74,8;0,027;98,9;0,82;2,18;26,2;4,7;135.0;0,53;-;3.7%;10;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;515900
SEQL3;0,07;16,67;0,0;0,0;52,6;0,001;75,0;0,82;14,84;40,0;23472,1;-;-1,75;-;-;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 14.8%)', 'Small Cap (potencial alto)'];baixa;True;515000
FIQE3;5,01;-1,38;7,74;-5,29;52,0;0,078;70,5;0,42;3,55;49,8;52,7;8.2;1,6;-;18.1%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.5%)', 'Small Cap (potencial alto)'];baixa;True;461300
LOGG3;25,37;-0,51;5,62;1,02;59,1;0,305;96,7;0,47;3,16;58,9;12,3;5.9;0,63;-;10.5%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;219700
BRST3;2,88;1,05;4,35;2,49;59,2;0,013;105,2;0,96;2,91;9,2;23,3;22.2;0,8;-;3.8%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;202800
ABEV3;15,73;0,83;4,03;0,45;60,3;0,101;105,3;0,7;2,01;42,5;8,0;15.3;2,75;-;18.4%;5;EVITAR;0;EVITAR;[];alta;False;19722400
MRVE3;5,63;-0,88;2,93;23,19;65,3;0,078;83,0;0,74;5,4;34,0;87,0;-;0,69;-;-10.0%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.4%)'];alta;False;10730500
HAPV3;7,24;5,39;10,53;-34,95;42,1;0,143;49,3;0,64;7,05;20,5;489,2;-;0,07;-;-0.4%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 7.0%)'];alta;False;7755200
RCSL4;0,44;-4,35;-10,2;-42,11;40,5;-0,025;25,3;0,84;16,24;72,5;530,1;7.3;-2,47;-;-;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 16.2%)'];alta;False;6182400
NATU3;9,15;-1,4;2,69;11,86;65,1;0,131;88,0;0,63;4,28;28,3;21,9;-;1,0;-;-2.5%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;4289000
BRKM5;4,91;0,61;16,35;-18,84;47,1;0,071;51,3;0,33;9,28;39,5;180,7;-;-0,31;-;-;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 9.3%)'];alta;False;3280800
QUAL3;1,51;-2,58;-3,21;-1,95;44,0;-0,011;20,3;0,92;5,94;10,2;85,8;21.6;0,33;-;2.1%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.9%)'];alta;False;3009000
SBFG3;9,01;0,9;8,16;-1,42;54,7;0,12;86,1;1,09;3,89;13,9;69,6;5.0;0,65;-;13.7%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.9%)'];alta;False;2750300
CSMG3;56,71;-0,75;2,74;-10,48;47,0;0,354;57,4;0,38;3,04;101,3;19,6;16.6;2,43;-;15.0%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.0%)'];alta;False;1788800
OIBR3;0,1;0,0;0,0;-16,67;41,1;0,0;37,8;0,0;2,93;150,0;480,0;-;-0,0;-;-;5;EVITAR;0;EVITAR;[];alta;False;1667600
SLCE3;16,49;0,67;3,0;24,83;75,3;0,153;81,2;0,53;2,67;31,1;18,1;26.6;1,51;-;7.0%;5;EVITAR;-20;EVITAR;[];alta;False;1613800
SAPR11;35,37;1,09;6,03;1,55;60,9;0,404;106,4;0,57;2,69;13,6;37,7;43.7;0,88;-;3.8%;5;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;858700
MDNE3;25,83;-0,35;4,96;3,65;60,2;0,348;97,2;0,89;3,68;27,1;32,7;4.4;1,17;-;28.0%;5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.7%)', 'Small Cap (potencial alto)'];baixa;True;846200
SOJA3;7,93;-2,1;15,43;46,04;74,5;0,208;92,5;0,91;4,31;60,9;31,9;27.3;0,84;-;4.6%;5;EVITAR;5;EVITAR;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;795900
BRBI11;14,07;-2,02;9,32;1,15;61,7;0,293;96,9;0,61;3,19;20,2;50,5;32.0;1,82;-;19.7%;5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;280900
CSAN3;3,81;0,53;2,7;0,53;54,5;0,054;76,6;0,84;5,07;23,3;110,8;-;3,02;-;-27.2%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.1%)'];alta;False;32713200
USIM5;7,84;0,64;9,34;9,04;61,6;0,207;94,3;0,72;4,33;86,2;55,4;-;0,47;-;-8.1%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;6866500
YDUQ3;9,51;2,15;7,34;15,41;70,2;0,183;96,1;1,03;4,3;35,5;60,8;22.6;0,83;-;3.8%;0;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;5134000
ANIM3;2,9;2,11;4,32;34,88;70,7;0,068;86,8;0,41;5,25;51,0;82,4;7.1;0,45;-;9.6%;0;EVITAR;-5;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;4010800
AZZA3;17,28;3,04;16,84;6,73;63,4;0,302;103,3;1,23;4,65;20,7;81,0;3.5;0,43;-;4.0%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.7%)'];alta;False;3900500
AURE3;11,6;-0,51;6,81;5,65;65,5;0,19;99,3;0,78;2,99;16,6;26,4;-;1,05;-;-7.7%;0;EVITAR;0;EVITAR;[];alta;False;2274600
SIMH3;7,65;1,59;17,15;7,14;65,5;0,209;109,1;0,71;4,65;36,9;91,0;-;0,77;-;-0.2%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.7%)'];alta;False;2000900
ENGI11;51,35;0,39;8,11;4,97;71,2;0,772;105,6;0,41;2,89;23,2;14,1;37.2;1,01;-;9.4%;0;EVITAR;-20;EVITAR;[];alta;False;1817400
AZTE3;1,49;-3,25;-3,25;0,68;52,2;0,022;75,7;0,95;11,85;41,9;282,6;4.8;0,21;-;-;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 11.9%)'];alta;False;1540200
TAEE11;41,67;1,91;7,67;7,08;73,6;0,457;116,7;0,68;2,18;31,0;5,1;40.1;1,78;-;20.9%;0;EVITAR;-20;EVITAR;[];alta;False;1535900
LJQQ3;1,23;0,82;4,24;1,65;58,9;0,023;87,1;0,65;6,15;30,9;133,3;-;0,87;-;-50.6%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.2%)'];alta;False;1450500
PSSA3;51,24;0,49;6,0;-2,68;58,9;0,567;100,6;0,57;2,42;19,4;8,4;9.0;2,04;-;24.2%;0;EVITAR;0;EVITAR;[];alta;False;1041900
VVEO3;0,78;-1,27;8,33;25,81;61,7;0,02;102,0;1,1;7,11;39,3;138,5;4.3;0,13;-;3.2%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 7.1%)', 'Small Cap (potencial alto)'];baixa;True;848200
BRSR6;15,05;0,4;9,06;7,42;70,7;0,195;109,6;0,58;2,37;48,8;23,7;3.8;0,52;-;14.5%;0;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;649400
JSLG3;6,0;-0,33;11,73;6,76;65,1;0,106;103,1;0,61;4,34;55,0;47,0;-;1,45;-;-7.0%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;567700
CAML3;5,12;0,79;5,59;10,07;67,4;0,058;95,5;0,83;3,28;26,7;40,6;17.1;0,58;-;3.4%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;563900
PRNR3;18,29;-0,6;4,22;-1,14;57,2;0,211;83,8;0,85;3,42;26,7;20,8;25.8;2,18;-;12.2%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;478900
ABCB4;24,73;0,53;7,29;4,79;72,7;0,246;113,2;0,94;1,92;29,5;10,5;4.4;0,88;-;14.9%;0;EVITAR;-10;EVITAR;['Small Cap (potencial alto)'];baixa;True;464000
PTBL3;1,69;-1,74;14,97;4,32;57,9;0,036;89,4;0,49;7,06;30,0;154,4;-;-2,29;-;-440.3%;0;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 7.1%)', 'Small Cap (potencial alto)'];baixa;True;314100
MGLU3;5,63;4,26;16,32;23,19;67,5;0,158;115,4;1,17;6,47;49,7;103,3;51.3;0,39;-;0.8%;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 6.5%)'];alta;False;33101100
BHIA3;0,7;-1,41;105,88;-11,39;53,2;0,054;72,8;1,1;16,14;141,4;642,9;-;-0,08;-;-;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 16.1%)'];alta;False;15420300
PMAM3;0,23;21,05;53,33;27,78;61,6;0,013;129,9;1,65;13,18;155,6;682,6;-;-0,0;-;-;-5;EVITAR;30;NEUTRO;['Volatilidade alta (ATR 13.2%)', 'Volume alto (1.7x)'];alta;False;14140100
RENT3;37,05;1,9;5,68;-2,91;57,2;0,482;90,6;1,01;4,0;16,7;42,2;11.8;1,51;-;13.0%;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.0%)'];alta;False;10748100
SMFT3;17,86;0,79;4,87;-2,83;50,3;0,15;85,0;0,77;3,58;8,6;47,8;16.2;1,81;-;11.7%;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;7859100
EQTL3;38,87;1,28;5,88;1,14;64,0;0,432;103,6;0,43;2,68;16,6;19,2;69.4;1,87;-;5.0%;-5;EVITAR;0;EVITAR;[];alta;False;5546800
AZEV4;1,54;1,32;-16,3;-21,03;48,1;-0,001;48,6;0,55;18,9;33,9;614,3;-;0,41;-;-111.2%;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 18.9%)'];alta;False;3662600
TTEN3;11,47;-4,1;1,96;-1,04;45,9;0,225;70,2;0,93;4,34;19,4;56,1;-;1,15;-;12.1%;-5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;1969900
IGTI11;26,35;1,31;8,97;8,57;65,9;0,326;111,7;0,56;2,75;19,3;15,5;161.7;1,58;-;13.5%;-5;EVITAR;0;EVITAR;[];alta;False;1343500
HBOR3;2,19;2,34;-1,35;13,47;61,7;0,034;90,4;0,55;5,58;32,7;94,3;73.0;0,2;-;2.3%;-5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.6%)', 'Small Cap (potencial alto)'];baixa;True;287100
SYNE3;3,94;2,34;7,65;-1,01;58,4;0,042;93,7;0,8;3,4;18,7;32,3;10.9;0,87;-;4.4%;-5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.4%)', 'Small Cap (potencial alto)'];baixa;True;281800
POMO4;4,61;0,22;2,44;4,33;53,4;0,083;90,6;0,57;3,36;17,2;67,5;4.8;1,35;-;28.3%;-10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.4%)'];alta;False;7504000
BRAV3;18,68;-1,27;6,74;0,86;51,4;0,076;68,1;0,51;3,61;41,4;18,5;186.7;0,71;-;0.4%;-10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;2333800
BRAP4;22,47;-2,22;0,54;3,74;59,5;0,208;81,7;0,88;2,79;55,3;14,1;16.1;1,1;-;7.0%;-10;EVITAR;0;EVITAR;[];alta;False;1633200
RIAA3;7,44;0,81;7,51;-6,53;54,3;0,119;85,6;0,67;4,27;21,1;45,6;2.4;0,69;-;28.0%;-10;EVITAR;15;EVITAR;['Volatilidade alta (ATR 4.3%)'];alta;False;1019100
POMO3;4,33;-0,23;5,1;4,65;54,8;0,083;95,5;0,43;3,32;16,7;50,8;4.5;1,27;-;28.3%;-10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.3%)', 'Small Cap (potencial alto)'];baixa;True;833500
USIM3;7,17;-1,51;7,82;14,17;59,4;0,201;88,9;0,44;5,05;70,7;52,7;-;0,43;-;-8.1%;-10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.1%)', 'Small Cap (potencial alto)'];baixa;True;428100
RAIZ4;0,27;3,85;17,39;3,85;58,0;0,007;101,3;1,17;8,37;28,6;425,9;-;-0,25;-;-839.8%;-15;EVITAR;15;EVITAR;['Volatilidade alta (ATR 8.4%)'];alta;False;16202400
ORVR3;16,87;1,32;3,94;-5,06;52,6;0,178;86,6;0,38;2,65;28,8;25,8;99.2;0,65;-;2.4%;-20;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;889300
