ticker;preco;var_1d;var_5d;var_20d;rsi;macd_hist;bb_pct;vol_ratio;atr_pct;dist_min52;dist_max52;pl;pvp;dy;roe;score;classificacao;score_trader;classificacao_trader;sinais_trader;liquidez;gema;volume_dia;alerta_spike
PLPL3;6,73;2,28;0,3;-2,46;45,1;-0,041;24,2;0,23;5,4;6,7;156,1;4.4;1,22;-;31.8%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 5.4%)', 'Small Cap (potencial alto)'];baixa;True;449300;False
KLBN3;3,98;-1,73;-0,75;3,65;54,5;-0,016;49,0;0,56;2,36;24,1;6,5;132.7;0,52;-;3.7%;10;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;335000;False
FESA4;5,61;-0,18;-1,23;11,53;51,2;0,016;56,1;0,15;3,25;18,1;58,6;13.7;0,58;-;4.4%;10;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 3.2%)', 'Small Cap (potencial alto)'];baixa;True;258100;False
ABEV3;15,55;1,11;-2,02;3,67;51,3;0,003;55,5;0,17;1,93;40,9;9,3;15.1;2,72;-;18.4%;5;EVITAR;0;EVITAR;[];alta;False;4508800;False
SBSP3;27,55;0,88;2,65;16,0;63,5;0,218;82,8;0,19;2,74;19,6;28,2;11.6;2,15;-;18.8%;5;EVITAR;0;EVITAR;[];alta;False;4118000;False
LREN3;11,56;3,49;3,12;5,19;51,1;0,104;83,3;0,32;3,65;10,3;38,1;7.7;1,07;-;14.5%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.6%)'];alta;False;3438400;False
MBRF3;16,97;0,71;-1,39;-13,15;46,0;-0,164;22,7;0,27;3,68;17,1;58,1;60.6;2,06;-;0.9%;5;EVITAR;15;EVITAR;['Volatilidade alta (ATR 3.7%)'];alta;False;1092500;False
BRKM5;4,43;0,45;-12,97;-12,62;40,8;0,008;37,9;0,11;8,67;25,9;211,1;-;-0,28;-;-;5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 8.7%)', 'Small Cap (potencial alto)'];baixa;True;924700;False
SBFG3;8,29;2,6;-5,15;1,1;41,6;-0,034;27,9;0,38;4,27;4,8;84,4;4.6;0,6;-;13.7%;5;EVITAR;25;NEUTRO;['Volatilidade alta (ATR 4.3%)', 'Small Cap (potencial alto)'];baixa;True;861100;False
MEAL3;0,98;1,03;11,36;42,03;80,5;0,028;94,5;0,8;5,79;75,0;41,8;-;0,37;-;-19.4%;5;EVITAR;-45;EVITAR;['Volatilidade alta (ATR 5.8%)', 'Small Cap (potencial alto)', '⚠️ Movimento extremo já realizado — risco de perseguir preço'];baixa;True;230600;False
RAIZ4;0,27;3,85;0,0;12,5;52,4;0,002;64,1;0,37;7,64;28,6;370,4;-;-0,25;-;-839.8%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 7.6%)'];alta;False;5596000;False
BHIA3;0,83;2,47;6,41;93,02;60,1;0,029;75,5;0,11;11,07;186,2;498,8;-;-0,1;-;-;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 11.1%)'];alta;False;1462300;False
SIMH3;8,16;6,95;8,51;33,55;63,1;0,067;86,2;0,42;5,2;46,0;79,0;-;0,82;-;-0.2%;0;EVITAR;15;EVITAR;['Volatilidade alta (ATR 5.2%)'];alta;False;1451400;False
VIVT3;30,84;-0,36;1,08;5,53;54,1;0,204;83,6;0,15;1,98;6,8;33,2;15.0;1,5;-;9.9%;0;EVITAR;10;EVITAR;['Small Cap (potencial alto)'];baixa;True;671000;False
